epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,898,0.862072430259,20.3396011116,20.3396011116,0.473905,0.522646,True
1,1796,0.831982042077,12.4639138244,20.3396011116,0.506527,0.563561,False
2,2694,0.889743506188,25.5918728112,25.5918728112,0.455731,0.489745,True
3,3592,0.893499633826,26.2312228174,26.2312228174,0.451487,0.479382,True
4,4490,0.897959987791,28.9423139812,28.9423139812,0.421172,0.467923,True
5,5388,0.898855500912,31.4329890962,31.4329890962,0.427745,0.464779,True
6,6286,0.894627845467,27.5960432932,31.4329890962,0.449344,0.474992,False
7,7184,0.903640008312,36.5392729503,36.5392729503,0.399034,0.4454,True
8,8082,0.904446726682,39.4423908575,39.4423908575,0.415705,0.447052,True
9,8980,0.899426318947,31.585297741,39.4423908575,0.422867,0.45484,False
10,9878,0.905911439121,39.4354636256,39.4423908575,0.389252,0.448223,False
11,10776,0.909349433813,44.447333935,44.447333935,0.389284,0.431791,True
12,11674,0.906032777891,45.541808432,45.541808432,0.399353,0.44087,True
13,12572,0.910014076755,46.7418550389,46.7418550389,0.381268,0.425344,True
14,13470,0.909834691514,47.7570665097,47.7570665097,0.373705,0.429468,True
15,14368,0.907643751291,38.7151326299,47.7570665097,0.379264,0.428706,False
16,15266,0.910680505806,57.3357861996,57.3357861996,0.375397,0.420544,True
17,16164,0.911752006042,55.5253092284,57.3357861996,0.381711,0.422199,False
18,17062,0.911064703346,64.4223130786,64.4223130786,0.39073,0.425626,True
19,17960,0.912839237727,60.8281166151,64.4223130786,0.365442,0.419488,False
20,18858,0.910363351162,48.5673478841,64.4223130786,0.381863,0.428101,False
21,19756,0.91337609152,68.3700125296,68.3700125296,0.371667,0.417218,True
22,20654,0.907281922611,36.2580681008,68.3700125296,0.476073,0.477639,False
23,21552,0.914043595207,64.2159206445,68.3700125296,0.364186,0.417096,False
24,22450,0.915077410216,65.4254718381,68.3700125296,0.365058,0.413769,False
25,23348,0.913699160725,65.5852449563,68.3700125296,0.373476,0.415261,False
26,24246,0.915389274642,57.857012378,68.3700125296,0.365138,0.413561,False
27,25144,0.915081162797,62.3226671465,68.3700125296,0.363461,0.412417,False
28,26042,0.913046141888,56.5796279313,68.3700125296,0.367793,0.418264,False
29,26940,0.915814819904,64.6456025399,68.3700125296,0.36226,0.411229,False
30,27838,0.915939306896,69.4792746523,69.4792746523,0.362822,0.406374,True
31,28736,0.916410525476,67.2169044607,69.4792746523,0.359634,0.41033,False
32,29634,0.916656523434,72.0197737896,72.0197737896,0.362004,0.404332,True
33,30532,0.91419804901,56.12032361,72.0197737896,0.406438,0.43891,False
34,31430,0.912373677253,61.7154265929,72.0197737896,0.378656,0.418155,False
35,32328,0.912239329319,55.440453687,72.0197737896,0.370235,0.424138,False
36,33226,0.91787732669,75.2771163937,75.2771163937,0.364149,0.408398,True
37,34124,0.918665720334,76.9879659408,76.9879659408,0.353559,0.403956,True
38,35022,0.917794345632,80.6372940356,80.6372940356,0.35617,0.403685,True
39,35920,0.91883018939,72.1537739705,80.6372940356,0.355186,0.402034,False
40,36818,0.918708389791,82.645267584,82.645267584,0.354722,0.400521,True
41,37716,0.915849875775,58.3013004891,82.645267584,0.36068,0.415056,False
42,38614,0.920175845534,81.7684645248,82.645267584,0.355143,0.405674,False
43,39512,0.920367054794,83.3121004696,83.3121004696,0.352986,0.403332,True
44,40410,0.90756831001,49.8498019855,83.3121004696,0.4149,0.492511,False
45,41308,0.919868124811,74.5313681227,83.3121004696,0.352513,0.398594,False
46,42206,0.919685445047,82.827584415,83.3121004696,0.35247,0.39812,False
47,43104,0.914118177678,58.2642780452,83.3121004696,0.375571,0.408683,False
48,44002,0.916650215296,67.1891161489,83.3121004696,0.359418,0.406113,False
49,44900,0.918822359647,76.5116024152,83.3121004696,0.356454,0.398566,False
