epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,898,0.890522210253,29.6271517206,29.6271517206,0.412877,0.467409,True
1,1796,0.905237821184,39.8028443113,39.8028443113,0.382478,0.434496,True
2,2694,0.900032083872,27.5228963378,39.8028443113,0.396451,0.443234,False
3,3592,0.911600218361,54.4358880032,54.4358880032,0.371261,0.418127,True
4,4490,0.912742483516,51.1957837563,54.4358880032,0.369555,0.415208,False
5,5388,0.914086894542,64.5718431582,64.5718431582,0.377675,0.426509,True
6,6286,0.913093004494,46.035696408,64.5718431582,0.368752,0.412496,False
7,7184,0.915953927423,63.6447029522,64.5718431582,0.361955,0.402604,False
8,8082,0.91605678397,64.2603693951,64.5718431582,0.360762,0.401936,False
9,8980,0.914866046274,63.861894137,64.5718431582,0.372595,0.414195,False
10,9878,0.916568415114,61.8873020656,64.5718431582,0.360078,0.399674,False
11,10776,0.914923925621,56.5259159462,64.5718431582,0.363435,0.403053,False
12,11674,0.915165873721,56.4151691191,64.5718431582,0.363031,0.399947,False
13,12572,0.915783386665,62.8349309777,64.5718431582,0.361574,0.400034,False
14,13470,0.916951253211,62.7716774061,64.5718431582,0.360096,0.393937,False
15,14368,0.917402907887,62.3465003276,64.5718431582,0.36345,0.395394,False
16,15266,0.915963915751,66.9518191362,66.9518191362,0.36126,0.393008,True
17,16164,0.91228925543,52.7604516062,66.9518191362,0.375969,0.401926,False
18,17062,0.908228342125,35.2480167556,66.9518191362,0.385368,0.411899,False
19,17960,0.914958613157,52.4184130691,66.9518191362,0.363381,0.39497,False
20,18858,0.916497894509,60.2841866257,66.9518191362,0.362527,0.389502,False
21,19756,0.91598986648,60.2118890231,66.9518191362,0.360389,0.385668,False
22,20654,0.916725616104,64.5203945912,66.9518191362,0.359221,0.386697,False
23,21552,0.916259943116,62.9346645708,66.9518191362,0.360323,0.386391,False
24,22450,0.914915973857,72.8617121649,72.8617121649,0.367432,0.388654,True
25,23348,0.915715041151,67.6383592506,72.8617121649,0.368416,0.399793,False
26,24246,0.916925290426,63.4772402092,72.8617121649,0.363282,0.385451,False
27,25144,0.916821920433,61.3125141937,72.8617121649,0.37346,0.391547,False
28,26042,0.917356008149,63.3529553869,72.8617121649,0.360839,0.381596,False
29,26940,0.915148860671,54.6708891644,72.8617121649,0.366706,0.381487,False
30,27838,0.911844247012,51.4985160845,72.8617121649,0.370987,0.387524,False
31,28736,0.914578330616,62.6200762989,72.8617121649,0.36879,0.380249,False
32,29634,0.915234085943,63.444742019,72.8617121649,0.364519,0.384542,False
33,30532,0.915476558029,66.1275377261,72.8617121649,0.364101,0.384633,False
34,31430,0.914849600325,58.6019188699,72.8617121649,0.369064,0.390418,False
35,32328,0.916539412121,63.8146309474,72.8617121649,0.36263,0.373569,False
36,33226,0.91393045305,51.9561390615,72.8617121649,0.380983,0.393261,False
37,34124,0.915146912988,63.9631528257,72.8617121649,0.365902,0.375897,False
38,35022,0.915390960028,61.3799664509,72.8617121649,0.368591,0.374699,False
39,35920,0.913965601755,52.33010053,72.8617121649,0.372387,0.376977,False
40,36818,0.915730197306,62.9622435334,72.8617121649,0.365894,0.377298,False
41,37716,0.910695842781,42.364741015,72.8617121649,0.376567,0.384708,False
42,38614,0.914963708614,62.0096615668,72.8617121649,0.370386,0.373414,False
43,39512,0.915392333445,59.7674375637,72.8617121649,0.363718,0.369986,False
44,40410,0.914771434677,56.6114587504,72.8617121649,0.369158,0.376553,False
45,41308,0.914052602906,54.93498306,72.8617121649,0.368114,0.368929,False
46,42206,0.913563028024,64.0616537551,72.8617121649,0.367468,0.37239,False
47,43104,0.915050473834,66.3943511777,72.8617121649,0.365235,0.36545,False
48,44002,0.911738360246,57.920021105,72.8617121649,0.373541,0.372685,False
49,44900,0.913585918926,56.880489661,72.8617121649,0.36914,0.371545,False
