roc_auc,inv_fpr,best_inv_fpr,roc_auc_at_best_inv_fpr,valid_loss,train_loss,lr,grad_norm,param_norm,update_ratio,epoch,iteration,logtime,hours,time,save
0.896461227519,28.1792894391,28.1792894391,0.896461227519,0.425408,0.543714,0.001,0.999999,27.7888,0.00365924,0.0,704.0,0.0,0.03058431386947632,110.104,True
0.915656586725,54.4937549884,54.4937549884,0.915656586725,0.377682,0.461677,0.001,0.356018,30.2765,0.00212571,1.0,1407.0,0.0,0.05248737275600433,299.058,True
0.918642557504,64.5448059903,64.5448059903,0.918642557504,0.369211,0.432888,0.001,0.302461,31.1036,0.00214648,2.0,2110.0,0.0,0.07435340013768937,566.73,True
0.92121472861,68.5645408842,68.5645408842,0.92121472861,0.363214,0.425328,0.001,0.284187,31.4458,0.00252549,3.0,2813.0,0.0,0.09624954733583663,913.229,True
0.922428466424,70.8764531397,70.8764531397,0.922428466424,0.359002,0.421861,0.001,0.331574,31.734,0.00203129,4.0,3516.0,0.0,0.11818336301379734,1338.69,True
0.923003311885,73.757082236,73.757082236,0.923003311885,0.358075,0.415735,0.0007,0.439392,31.7915,0.00148061,5.0,4219.0,0.0,0.14009117603302002,1843.02,True
0.923584121784,80.1034519345,80.1034519345,0.923584121784,0.356991,0.414053,0.0007,0.458408,31.8863,0.00155926,6.0,4922.0,0.0,0.16201794385910034,2426.28,True
0.923998658822,83.691978861,83.691978861,0.923998658822,0.356259,0.412597,0.0007,0.578917,31.9519,0.00162968,7.0,5625.0,0.0,0.18388290723164877,3088.26,True
0.924226074089,87.4104823031,87.4104823031,0.924226074089,0.356868,0.410997,0.0007,0.685733,32.0505,0.00158299,8.0,6328.0,0.0,0.20582915319336786,3829.24,True
0.924285467618,84.6207099782,87.4104823031,0.924226074089,0.355591,0.407213,0.00049,0.46477,32.0235,0.00128731,9.0,7031.0,0.0,0.2277069662676917,4648.99,False
0.924808496331,88.0536024347,88.0536024347,0.924808496331,0.35434,0.406774,0.00049,0.435456,32.0094,0.00124125,10.0,7734.0,0.0,0.2495651810699039,5547.42,True
0.924399399195,82.231740173,88.0536024347,0.924808496331,0.355963,0.406135,0.00049,0.509284,32.0032,0.00132527,11.0,8437.0,0.0,0.2714946034881804,6524.8,False
0.924402288905,85.2499839763,88.0536024347,0.924808496331,0.355738,0.405506,0.00049,0.588455,31.9961,0.0013791,12.0,9140.0,0.0,0.293367369638549,7580.93,False
0.924483374235,81.3279348655,88.0536024347,0.924808496331,0.354524,0.402774,0.000343,0.550198,32.0044,0.00101433,13.0,9843.0,0.0,0.3153196863995658,8716.08,False
