epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,898,0.90764749518,43.354839222,43.354839222,0.380657,0.441826,True
1,1796,0.910972161233,53.5749336507,53.5749336507,0.372909,0.42684,True
2,2694,0.91283858142,54.7627607057,54.7627607057,0.367406,0.418723,True
3,3592,0.915235603194,62.3123514475,62.3123514475,0.36275,0.419194,True
4,4490,0.915973619485,68.9691840714,68.9691840714,0.380911,0.424688,True
5,5388,0.917103812579,68.266699133,68.9691840714,0.364609,0.409553,False
6,6286,0.918536737521,78.5817601101,78.5817601101,0.354505,0.40625,True
7,7184,0.918370571304,67.0747235426,78.5817601101,0.357283,0.406852,False
8,8082,0.919290107021,65.2843243164,78.5817601101,0.354661,0.407735,False
9,8980,0.91972839635,66.6957382527,78.5817601101,0.353925,0.402312,False
10,9878,0.918833408104,67.5201475192,78.5817601101,0.358014,0.408414,False
11,10776,0.918945547717,65.4129115195,78.5817601101,0.356256,0.404929,False
12,11674,0.919804434993,76.3731716212,78.5817601101,0.355211,0.406159,False
13,12572,0.920092985697,74.1261585119,78.5817601101,0.351709,0.397798,False
14,13470,0.920294355609,72.0143001787,78.5817601101,0.352372,0.396554,False
15,14368,0.919874159645,73.0063055127,78.5817601101,0.357053,0.398586,False
16,15266,0.913741677582,52.9457913598,78.5817601101,0.37184,0.416636,False
17,16164,0.920575024976,78.5179969816,78.5817601101,0.351598,0.396763,False
18,17062,0.919046924885,68.4417301904,78.5817601101,0.354183,0.400596,False
19,17960,0.920862393525,86.9092586627,86.9092586627,0.351486,0.394447,True
20,18858,0.91885763235,64.653473074,86.9092586627,0.359447,0.400507,False
21,19756,0.919256146612,69.9609644195,86.9092586627,0.356267,0.397641,False
22,20654,0.921359893047,79.3949798821,86.9092586627,0.354191,0.392522,False
23,21552,0.921367249214,79.5005500477,86.9092586627,0.351423,0.393991,False
24,22450,0.921471668587,84.6421462285,86.9092586627,0.349329,0.392035,False
25,23348,0.92093239309,81.2600800656,86.9092586627,0.354453,0.398857,False
26,24246,0.915306653227,46.0631031434,86.9092586627,0.3656,0.405644,False
27,25144,0.921760873317,95.0513288533,95.0513288533,0.348984,0.387928,True
28,26042,0.921670478005,79.0316154717,95.0513288533,0.348391,0.388012,False
29,26940,0.921209424397,73.7169816049,95.0513288533,0.35209,0.391928,False
30,27838,0.921539159794,73.7725467294,95.0513288533,0.354182,0.394897,False
31,28736,0.919377467875,60.3621485961,95.0513288533,0.354628,0.394398,False
32,29634,0.922535811818,83.4456376812,95.0513288533,0.351921,0.389759,False
33,30532,0.920982581622,87.1175171717,95.0513288533,0.349158,0.385866,False
34,31430,0.921131137385,81.4195359886,95.0513288533,0.350293,0.39036,False
35,32328,0.921506087117,85.6526508401,95.0513288533,0.34981,0.387703,False
36,33226,0.921699929886,80.0975180603,95.0513288533,0.348745,0.384274,False
37,34124,0.920377280278,72.1930274267,95.0513288533,0.355929,0.394705,False
38,35022,0.92132457046,82.5256581126,95.0513288533,0.349765,0.387395,False
39,35920,0.920565331717,79.6141872322,95.0513288533,0.358078,0.390919,False
40,36818,0.921571337605,81.3046389233,95.0513288533,0.349761,0.384991,False
41,37716,0.922653002027,80.6245658017,95.0513288533,0.346176,0.381681,False
42,38614,0.921063001723,86.8111216592,95.0513288533,0.350379,0.38398,False
43,39512,0.919759552905,84.9777313495,95.0513288533,0.354647,0.385109,False
44,40410,0.92238175895,83.6580024235,95.0513288533,0.349344,0.381413,False
45,41308,0.918630172558,69.8138883806,95.0513288533,0.358699,0.38965,False
46,42206,0.922146253134,83.7485738478,95.0513288533,0.34793,0.380246,False
47,43104,0.921340649501,80.218528112,95.0513288533,0.354795,0.385837,False
48,44002,0.922296541154,96.2562704884,96.2562704884,0.349397,0.383344,True
49,44900,0.92081381496,63.7190335922,96.2562704884,0.352533,0.379164,False
