roc_auc,inv_fpr,best_inv_fpr,roc_auc_at_best_inv_fpr,valid_loss,train_loss,lr,grad_norm,param_norm,update_ratio,epoch,iteration,logtime,hours,time,save
0.905215670871,37.5199252656,37.5199252656,0.905215670871,0.412973,0.537252,0.001,0.541634,28.4115,0.00272553,0.0,704.0,0.0,0.11119449920124477,400.3,True
0.913583231967,49.6890884128,49.6890884128,0.913583231967,0.386453,0.454318,0.001,0.675532,30.278,0.00344686,1.0,1407.0,0.0,0.11998176376024881,832.235,True
0.917478669007,60.4639892439,60.4639892439,0.917478669007,0.373004,0.434347,0.001,0.586031,30.851,0.00256266,2.0,2110.0,0.0,0.1287206193473604,1295.63,True
0.919652300799,64.2286329655,64.2286329655,0.919652300799,0.368075,0.427125,0.001,0.59928,31.0638,0.00304692,3.0,2813.0,0.0,0.13746615297264522,1790.51,True
0.919813935361,65.2247243494,65.2247243494,0.919813935361,0.365814,0.423119,0.001,0.570305,31.2322,0.0025435,4.0,3516.0,0.0,0.1462210832701789,2316.9,True
0.920364845665,76.2562979459,76.2562979459,0.920364845665,0.363337,0.418683,0.0007,0.465234,31.2238,0.0019269,5.0,4219.0,0.0,0.15496413826942443,2874.77,True
0.921717926423,76.2562979459,76.2562979459,0.920364845665,0.361148,0.416384,0.0007,0.471237,31.2881,0.00218239,6.0,4922.0,0.0,0.16374169011910755,3464.24,False
0.92100001085,73.0772619293,76.2562979459,0.920364845665,0.360545,0.414702,0.0007,0.499154,31.3421,0.00228788,7.0,5625.0,0.0,0.1724711755911509,4085.14,False
0.923142071164,76.3567642651,76.3567642651,0.923142071164,0.356794,0.413484,0.0007,0.3293,31.4094,0.00221088,8.0,6328.0,0.0,0.18123988886674244,4737.6,True
0.924114657809,82.3512217974,82.3512217974,0.924114657809,0.35359,0.410038,0.00049,0.519484,31.3832,0.00177452,9.0,7031.0,0.0,0.1899847565756904,5421.55,True
0.924048886973,76.3437541421,82.3512217974,0.924114657809,0.35463,0.408612,0.00049,0.42224,31.3676,0.00178411,10.0,7734.0,0.0,0.19867998421192168,6136.8,False
0.924241676577,72.8585414922,82.3512217974,0.924114657809,0.352961,0.407649,0.00049,0.490778,31.3779,0.00179908,11.0,8437.0,0.0,0.2074425505929523,6883.59,False
0.923896588161,70.6399153393,82.3512217974,0.924114657809,0.354177,0.406922,0.00049,0.446037,31.3897,0.00178892,12.0,9140.0,0.0,0.21613760424984826,7661.69,False
0.924890239554,80.040139476,82.3512217974,0.924114657809,0.352482,0.404509,0.000343,0.571747,31.3983,0.00129426,13.0,9843.0,0.0,0.2249218848678801,8471.4,False
0.924813836447,79.2516477643,82.3512217974,0.924114657809,0.352671,0.404041,0.000343,0.655127,31.3834,0.00132352,14.0,10546.0,0.0,0.23363411280843946,9312.49,False
0.924875510155,81.5437686738,82.3512217974,0.924114657809,0.351311,0.403414,0.000343,0.65319,31.3641,0.0013185,15.0,11249.0,0.0,0.24236604279941984,10185.0,False
0.924762458425,69.9478594723,82.3512217974,0.924114657809,0.353254,0.402691,0.000343,0.59429,31.3627,0.00134372,16.0,11952.0,0.0,0.2511219076977836,11089.0,False
0.925301048723,81.6239607963,82.3512217974,0.924114657809,0.353236,0.401215,0.0002401,0.708693,31.3528,0.000889947,17.0,12655.0,0.0,0.2598805181847678,12024.6,False
0.925688083512,78.9168679362,82.3512217974,0.924114657809,0.352143,0.400431,0.0002401,0.837427,31.3428,0.000945078,18.0,13358.0,0.0,0.26864916616015966,12991.8,False
0.924939799186,78.3424855526,82.3512217974,0.924114657809,0.352636,0.399542,0.0002401,0.671555,31.3398,0.000894205,19.0,14061.0,0.0,0.2773944775263468,13990.4,False
0.925763978244,99.9263181723,99.9263181723,0.925763978244,0.352705,0.399949,0.0002401,0.795083,31.3314,0.000919127,20.0,14764.0,0.0,0.29001768953270385,15034.4,True
0.925262360479,79.3848706369,99.9263181723,0.925763978244,0.353139,0.398501,0.00016807,0.667743,31.3257,0.000584628,21.0,15467.0,0.0,0.29878102031019,16110.0,False
0.925030483944,91.7968033823,99.9263181723,0.925763978244,0.355211,0.397675,0.00016807,0.781967,31.324,0.000609811,22.0,16170.0,0.0,0.3075044467051824,17217.1,False
0.925854104759,90.4058354343,99.9263181723,0.925763978244,0.353029,0.397862,0.00016807,0.710374,31.3148,0.000613597,23.0,16873.0,0.0,0.3162545204162598,18355.6,False
0.925865818688,82.6376601487,99.9263181723,0.925763978244,0.352821,0.397263,0.00016807,0.762378,31.3169,0.000592905,24.0,17576.0,0.0,0.3249318232138952,19525.3,False
