epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,5992,0.862537163114,27.5279221583,27.5279221583,0.457475,0.500141,True
1,11984,0.866669776138,32.5887842446,32.5887842446,0.445631,0.460204,True
2,17976,0.871489245805,35.8386811881,35.8386811881,0.437381,0.451762,True
3,23968,0.872393876976,36.5234150488,36.5234150488,0.434701,0.447108,True
4,29960,0.86634071787,28.2263968047,36.5234150488,0.479874,0.47306,False
5,35952,0.870397795418,35.3803301595,36.5234150488,0.459323,0.457534,False
6,41944,0.874754524977,37.2938720196,37.2938720196,0.424326,0.43973,True
7,47936,0.870841855366,37.3671225167,37.3671225167,0.43689,0.447321,True
8,53928,0.875456005766,43.7043884019,43.7043884019,0.43405,0.444171,True
9,59920,0.87517661326,37.5722701512,43.7043884019,0.427933,0.438686,False
10,65912,0.8751889528,38.5974236487,43.7043884019,0.427611,0.438617,False
11,71904,0.876121948677,44.1765348727,44.1765348727,0.430305,0.438035,True
12,77896,0.869252438627,29.1804533191,44.1765348727,0.480118,0.46729,False
13,83888,0.875692949009,41.8207944786,44.1765348727,0.42489,0.442459,False
14,89880,0.877857877363,41.7498248004,44.1765348727,0.425894,0.435725,False
15,95872,0.877388639603,34.9809191099,44.1765348727,0.440927,0.459354,False
16,101864,0.874629061645,43.0426702002,44.1765348727,0.430352,0.435314,False
17,107856,0.873288363678,38.5012048782,44.1765348727,0.429028,0.440089,False
18,113848,0.879594570375,43.5517598427,44.1765348727,0.420408,0.436027,False
19,119840,0.878470403496,36.0503351353,44.1765348727,0.423569,0.439857,False
20,125832,0.879893710895,40.9912964358,44.1765348727,0.419834,0.431578,False
21,131824,0.879987052064,43.0453867853,44.1765348727,0.418892,0.438077,False
22,137816,0.873348083082,33.1803892019,44.1765348727,0.434085,0.440652,False
23,143808,0.879391845096,40.3182178387,44.1765348727,0.418914,0.433722,False
24,149800,0.873739047594,29.0437942023,44.1765348727,0.434499,0.458529,False
25,155792,0.87919966586,39.3202429883,44.1765348727,0.43147,0.436006,False
26,161784,0.880973188175,47.257592994,47.257592994,0.420161,0.426781,True
27,167776,0.878642067316,42.1580208264,47.257592994,0.420406,0.433516,False
28,173768,0.87579188647,37.0028582921,47.257592994,0.427838,0.438152,False
29,179760,0.880403901483,48.376585421,48.376585421,0.417546,0.42721,True
30,185752,0.88054909605,45.7309948277,48.376585421,0.417357,0.429867,False
31,191744,0.876741202544,41.1950454079,48.376585421,0.42727,0.4387,False
32,197736,0.877866470102,38.4984388589,48.376585421,0.425609,0.435262,False
33,203728,0.878750702042,43.0069752077,48.376585421,0.421992,0.429207,False
34,209720,0.875132220539,34.5340580857,48.376585421,0.426946,0.436377,False
35,215712,0.879395066986,47.0802006533,48.376585421,0.434871,0.44747,False
36,221704,0.876345390465,39.8612853398,48.376585421,0.433568,0.43896,False
37,227696,0.878931108051,40.8961977468,48.376585421,0.423885,0.426967,False
38,233688,0.879974704597,41.9070608242,48.376585421,0.423574,0.427002,False
39,239680,0.881477573778,43.6911713135,48.376585421,0.419524,0.425371,False
40,245672,0.880219161806,50.3328083993,50.3328083993,0.421903,0.424449,True
41,251664,0.879492416822,38.1967150049,50.3328083993,0.420915,0.426482,False
42,257656,0.878322189751,42.6079463755,50.3328083993,0.418746,0.425327,False
43,263648,0.881355471015,44.9806847021,50.3328083993,0.420882,0.425363,False
44,269640,0.877486479188,45.3359291647,50.3328083993,0.423328,0.424506,False
45,275632,0.880441710747,41.5032398702,50.3328083993,0.424164,0.423748,False
46,281624,0.881160167708,41.9611031482,50.3328083993,0.415183,0.419285,False
47,287616,0.876140700435,41.2652578532,50.3328083993,0.423707,0.429188,False
48,293608,0.877909859745,39.1914829489,50.3328083993,0.419913,0.423747,False
49,299600,0.876255534589,33.8560541216,50.3328083993,0.422513,0.427126,False
