epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,898,0.891242595444,24.2028880842,24.2028880842,0.420427,0.48508,True
1,1796,0.900213526529,31.3656632904,31.3656632904,0.461907,0.482924,True
2,2694,0.897031683936,28.2355086372,31.3656632904,0.402445,0.465542,False
3,3592,0.905886894389,37.7259197713,37.7259197713,0.383749,0.447887,True
4,4490,0.910618043653,45.0386317861,45.0386317861,0.382997,0.437759,True
5,5388,0.909725717923,45.0284792734,45.0386317861,0.386486,0.430912,False
6,6286,0.911954379459,46.3613340548,46.3613340548,0.391668,0.430894,True
7,7184,0.913766324106,52.6250247957,52.6250247957,0.366058,0.422443,True
8,8082,0.915106940504,55.6417555578,55.6417555578,0.362471,0.4185,True
9,8980,0.914459850732,64.3967387715,64.3967387715,0.366284,0.426153,True
10,9878,0.914719000092,58.9844182458,64.3967387715,0.375294,0.435528,False
11,10776,0.915511025705,65.6540716042,65.6540716042,0.363901,0.414846,True
12,11674,0.916330057365,60.2574997483,65.6540716042,0.360121,0.415198,False
13,12572,0.914723499145,60.2199128049,65.6540716042,0.372401,0.414452,False
14,13470,0.915759205457,62.3828904534,65.6540716042,0.365542,0.423397,False
15,14368,0.916460482835,65.9068530929,65.9068530929,0.36382,0.416242,True
16,15266,0.918235562382,66.2779975137,66.2779975137,0.369323,0.41511,True
17,16164,0.916936021561,69.0936246635,69.0936246635,0.359717,0.414236,True
18,17062,0.917650071827,62.1604543548,69.0936246635,0.362651,0.410225,False
19,17960,0.914791911194,60.9589976279,69.0936246635,0.365852,0.419859,False
20,18858,0.91617823676,66.1566758634,69.0936246635,0.361208,0.418141,False
21,19756,0.910081458662,42.334306981,69.0936246635,0.378317,0.423602,False
22,20654,0.917134439256,64.9808988922,69.0936246635,0.358681,0.409158,False
23,21552,0.914357120257,59.0719180526,69.0936246635,0.382254,0.424993,False
24,22450,0.913283737505,55.3179518601,69.0936246635,0.369674,0.4205,False
25,23348,0.912802678839,51.9224873995,69.0936246635,0.374806,0.420728,False
26,24246,0.911174083183,47.4621394949,69.0936246635,0.371521,0.42434,False
27,25144,0.910533144926,50.4323930418,69.0936246635,0.377048,0.425166,False
28,26042,0.898646169514,38.7644933803,69.0936246635,0.40182,0.447365,False
29,26940,0.895250172871,38.7883961601,69.0936246635,0.429826,0.461135,False
30,27838,0.905163022896,42.3151299428,69.0936246635,0.443253,0.464413,False
31,28736,0.906986238573,42.4184975406,69.0936246635,0.394358,0.438174,False
32,29634,0.905770193617,40.3863565613,69.0936246635,0.390985,0.43642,False
33,30532,0.906286291134,41.44880954,69.0936246635,0.381409,0.448618,False
34,31430,0.906698774165,41.9075883934,69.0936246635,0.400529,0.441559,False
35,32328,0.907206094534,37.9102936139,69.0936246635,0.381237,0.449282,False
36,33226,0.906773992616,37.9759357645,69.0936246635,0.392805,0.459362,False
37,34124,0.898835093847,31.6335839779,69.0936246635,0.426455,0.474901,False
38,35022,0.889524596653,30.3704088572,69.0936246635,0.416749,0.478982,False
39,35920,0.900817783803,33.0572454479,69.0936246635,0.393667,0.454226,False
40,36818,0.897109540037,31.7719000014,69.0936246635,0.428789,0.460508,False
41,37716,0.894308921258,25.8725795491,69.0936246635,0.431496,0.50671,False
42,38614,0.896928768376,30.1941086197,69.0936246635,0.416217,0.488068,False
43,39512,0.89309372869,30.1705301273,69.0936246635,0.410283,0.461849,False
44,40410,0.89831183877,37.6229231209,69.0936246635,0.411445,0.459976,False
45,41308,0.893891841155,32.0443171637,69.0936246635,0.462722,0.504009,False
46,42206,0.895024781231,30.5629193811,69.0936246635,0.450294,0.489059,False
47,43104,0.898000474574,33.4496338379,69.0936246635,0.406917,0.461808,False
48,44002,0.898844743194,39.9754133943,69.0936246635,0.402343,0.458674,False
49,44900,0.885929155088,32.6375198027,69.0936246635,0.443877,0.482567,False
