epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,1403,0.854987851597,15.4559919847,15.4559919847,0.474067,0.536275,True
1,2806,0.892292779595,25.4586819157,25.4586819157,0.418798,0.475767,True
2,4209,0.896044725584,30.3259783406,30.3259783406,0.405864,0.489503,True
3,5612,0.903214297104,40.3371360886,40.3371360886,0.389518,0.448463,True
4,7015,0.90724890745,48.8266265688,48.8266265688,0.411854,0.447751,True
5,8418,0.905470738389,45.8431633524,48.8266265688,0.384686,0.45865,False
6,9821,0.910204522782,52.7546286435,52.7546286435,0.387669,0.429574,True
7,11224,0.911110861083,50.6111277338,52.7546286435,0.372518,0.439602,False
8,12627,0.912053038072,53.8707466719,53.8707466719,0.376063,0.420327,True
9,14030,0.911520091541,53.9521863313,53.9521863313,0.368663,0.420793,True
10,15433,0.908897268034,56.0760191563,56.0760191563,0.416666,0.438823,True
11,16836,0.914035750606,60.4982755891,60.4982755891,0.365182,0.422544,True
12,18239,0.909050778294,47.5306480672,60.4982755891,0.376144,0.43358,False
13,19642,0.911145902455,51.7673956735,60.4982755891,0.372265,0.419234,False
14,21045,0.914567427679,54.1626555275,60.4982755891,0.364803,0.41568,False
15,22448,0.9127788895,48.0561685607,60.4982755891,0.36886,0.417832,False
16,23851,0.912422481338,48.8860766507,60.4982755891,0.373745,0.435421,False
17,25254,0.914891053817,66.2787280494,66.2787280494,0.36389,0.414433,True
18,26657,0.909019286089,56.868877502,66.2787280494,0.387158,0.42112,False
19,28060,0.915326129682,69.9645561133,69.9645561133,0.380709,0.422423,True
20,29463,0.914234260702,64.327343172,69.9645561133,0.366088,0.411271,False
21,30866,0.915800486792,68.1955344937,69.9645561133,0.362199,0.418395,False
22,32269,0.911779521282,61.5022903861,69.9645561133,0.369855,0.411948,False
23,33672,0.915388400256,67.4392436944,69.9645561133,0.363402,0.405892,False
24,35075,0.915227886165,58.7583716944,69.9645561133,0.363643,0.408134,False
25,36478,0.913976666477,62.3150483022,69.9645561133,0.367369,0.412963,False
26,37881,0.912393361078,70.5073819623,70.5073819623,0.384137,0.421846,True
27,39284,0.914414259399,54.7320809079,70.5073819623,0.367463,0.420151,False
28,40687,0.91621691678,64.0032918492,70.5073819623,0.363715,0.408158,False
29,42090,0.917518604741,59.9319935985,70.5073819623,0.358151,0.407698,False
30,43493,0.916575825119,72.0418077678,72.0418077678,0.360376,0.413944,True
31,44896,0.909251930028,52.2442816917,72.0418077678,0.376782,0.420251,False
32,46299,0.911059734608,68.9136055167,72.0418077678,0.392341,0.417395,False
33,47702,0.916990936782,65.4785935745,72.0418077678,0.369833,0.406003,False
34,49105,0.917071899878,67.8445047269,72.0418077678,0.363394,0.402217,False
35,50508,0.916877852801,59.4336602325,72.0418077678,0.362403,0.407929,False
36,51911,0.913867093455,68.4839622405,72.0418077678,0.367566,0.414288,False
37,53314,0.916509795309,71.6403025839,72.0418077678,0.360601,0.405047,False
38,54717,0.917143704054,71.1299697704,72.0418077678,0.358358,0.403354,False
39,56120,0.916573280058,71.3240521549,72.0418077678,0.368926,0.407929,False
40,57523,0.913915889316,62.11342882,72.0418077678,0.37054,0.404029,False
41,58926,0.916732987778,64.9676042859,72.0418077678,0.359862,0.399698,False
42,60329,0.916830463351,60.683782259,72.0418077678,0.360386,0.401584,False
43,61732,0.918714252679,79.7721253147,79.7721253147,0.362704,0.396151,True
44,63135,0.917370296691,69.6184929475,79.7721253147,0.361664,0.398485,False
45,64538,0.915004863978,61.1514000275,79.7721253147,0.365392,0.401088,False
46,65941,0.914772626231,69.3255995439,79.7721253147,0.378829,0.423979,False
47,67344,0.917266066114,70.7836521009,79.7721253147,0.35959,0.398021,False
48,68747,0.916705229464,71.5616288816,79.7721253147,0.368549,0.418236,False
49,70150,0.916585445466,72.1365108982,79.7721253147,0.36302,0.400164,False
