roc_auc,inv_fpr,best_inv_fpr,roc_auc_at_best_inv_fpr,valid_loss,train_loss,lr,grad_norm,param_norm,update_ratio,epoch,iteration,logtime,hours,time,save
0.887949059601,20.5869513488,20.5869513488,0.887949059601,0.482708,0.606206,0.001,0.999999,28.4045,0.00443291,0.0,703.0,0.0,0.05569637431038751,200.507,True
0.898839301906,28.7339523554,28.7339523554,0.898839301906,0.423378,0.533384,0.001,0.993045,28.3811,0.00497744,1.0,1406.0,0.0,0.09967475566599104,559.336,True
0.905334938656,33.57428118,33.57428118,0.905334938656,0.401259,0.505306,0.001,0.759755,28.4008,0.00469453,2.0,2109.0,0.0,0.14378717402617136,1076.97,True
0.910035629683,43.5033413667,43.5033413667,0.910035629683,0.397371,0.495021,0.001,0.999999,28.1586,0.00477998,3.0,2812.0,0.0,0.1881145022975074,1754.18,True
0.910385657316,48.90327597,48.90327597,0.910385657316,0.398096,0.490299,0.001,0.999999,28.4942,0.00394768,4.0,3515.0,0.0,0.2323241333166758,2590.55,True
0.911592064949,51.0523428292,51.0523428292,0.911592064949,0.392523,0.480377,0.001,0.999999,28.5543,0.00411287,5.0,4218.0,0.0,0.27647758377922904,3585.87,True
0.914850265243,57.1211437343,57.1211437343,0.914850265243,0.387073,0.472363,0.001,0.999999,28.8385,0.00578852,6.0,4921.0,0.0,0.3205092687739266,4739.7,True
0.914270061875,46.6534970703,57.1211437343,0.914850265243,0.377928,0.474436,0.001,0.999999,28.9909,0.00246969,7.0,5624.0,0.0,0.36468574980894725,6052.57,False
0.914602979109,57.5654390854,57.5654390854,0.914602979109,0.382859,0.463856,0.001,0.999999,29.485,0.0042832,8.0,6327.0,0.0,0.40891960700352986,7524.68,True
0.91680336973,65.2582540176,65.2582540176,0.91680336973,0.380451,0.452929,0.0007,0.999999,29.7405,0.00227824,9.0,7030.0,0.0,0.45316980183124544,9156.09,True
0.914653062361,59.2826586349,65.2582540176,0.91680336973,0.378103,0.446712,0.0007,0.742394,29.607,0.0027972,10.0,7733.0,0.0,0.4973514370785819,10946.6,False
0.91788078634,65.4997364105,65.4997364105,0.91788078634,0.379663,0.445713,0.0007,0.569206,29.6746,0.00254426,11.0,8436.0,0.0,0.5415586041079627,12896.2,True
0.916404755891,57.6125081918,65.4997364105,0.91788078634,0.384237,0.444613,0.0007,0.435022,29.5935,0.00295506,12.0,9139.0,0.0,0.5857401728630066,15004.8,False
0.91809163639,66.9571896979,66.9571896979,0.91809163639,0.382583,0.438954,0.0007,1.0,29.6582,0.00217912,13.0,9842.0,0.0,0.6299424486027824,17272.6,True
0.916565536984,66.0785779287,66.9571896979,0.91809163639,0.383607,0.440233,0.0007,1.0,29.4986,0.00232909,14.0,10545.0,0.0,0.6741379582219653,19699.5,False
0.919329081324,68.1589952316,68.1589952316,0.919329081324,0.378911,0.439883,0.0007,0.999999,29.5528,0.00286642,15.0,11248.0,0.0,0.718414572874705,22285.8,True
0.914433484216,59.217000793,68.1589952316,0.919329081324,0.382324,0.440982,0.0007,0.999999,29.5658,0.00342696,16.0,11951.0,0.0,0.7627855649259355,25031.8,False
0.92029873332,70.3769199291,70.3769199291,0.92029873332,0.367803,0.430501,0.00049,0.948046,29.5878,0.00152617,17.0,12654.0,0.0,0.8072998717096117,27938.1,True
0.922490209057,74.9741962768,74.9741962768,0.922490209057,0.367904,0.42891,0.00049,1.0,29.5609,0.00144582,18.0,13357.0,0.0,0.8515510051780277,31003.7,True
0.917558652819,48.3986810757,74.9741962768,0.922490209057,0.377855,0.423744,0.00049,1.0,29.5548,0.00131383,19.0,14060.0,0.0,0.8958602211872737,34228.8,False
0.922906532182,82.7842803655,82.7842803655,0.922906532182,0.370491,0.426082,0.00049,1.0,29.5284,0.00194955,20.0,14763.0,0.0,0.950525685482555,37650.7,True
0.921818999746,71.2873415981,82.7842803655,0.922906532182,0.375613,0.424916,0.00049,0.999999,29.5131,0.00248488,21.0,15466.0,0.0,0.9948479488160875,41232.1,False
0.922656656314,69.8542544269,82.7842803655,0.922906532182,0.372931,0.424795,0.00049,1.0,29.4599,0.0018029,22.0,16169.0,0.0,1.039010643694136,44972.6,False
0.92216766435,78.4827123196,82.7842803655,0.922906532182,0.368466,0.423777,0.00049,0.999999,29.4037,0.00188824,23.0,16872.0,0.0,1.0831910893652175,48872.1,False
0.923916975812,80.0430372869,82.7842803655,0.922906532182,0.373281,0.423007,0.00049,1.0,29.3834,0.00138147,24.0,17575.0,0.0,1.12734111169974,52930.5,False
0.924772252231,96.8972783605,96.8972783605,0.924772252231,0.359636,0.420012,0.000343,1.0,29.3543,0.000905196,25.0,18278.0,0.0,1.1715587615966796,57148.1,True
0.923846979895,86.5786653937,96.8972783605,0.924772252231,0.374965,0.417102,0.000343,1.0,29.2804,0.00141101,26.0,18981.0,0.0,1.2158855522341199,61525.3,False
0.924340969552,97.4458367839,97.4458367839,0.924340969552,0.363008,0.417066,0.000343,1.0,29.2764,0.00133589,27.0,19684.0,0.0,1.2601056684388054,66061.7,True
0.923964275388,82.6664986174,97.4458367839,0.924340969552,0.363838,0.416892,0.000343,1.0,29.234,0.00085301,28.0,20387.0,0.0,1.3043919520907932,70757.5,False
0.92090938349,85.3151716742,97.4458367839,0.924340969552,0.369959,0.416361,0.000343,1.0,29.177,0.00089822,29.0,21090.0,0.0,1.3486260477039549,75612.6,False
0.923957276792,81.8129065189,97.4458367839,0.924340969552,0.369122,0.415029,0.000343,1.0,29.1347,0.00143742,30.0,21793.0,0.0,1.392806193166309,80626.7,False
0.923798306858,68.713659827,97.4458367839,0.924340969552,0.385085,0.417791,0.000343,1.0,29.084,0.00184211,31.0,22496.0,0.0,1.4371112569835451,85800.2,False
0.923037265952,85.1946167894,97.4458367839,0.924340969552,0.363292,0.41687,0.000343,1.0,28.9864,0.000945284,32.0,23199.0,0.0,1.481413261294365,91133.3,False
0.925852834167,98.9253086719,98.9253086719,0.925852834167,0.359241,0.412622,0.0002401,1.0,28.9683,0.000778899,33.0,23902.0,0.0,1.5257372876008353,96626.0,True
0.925265244762,94.1806817369,98.9253086719,0.925852834167,0.363488,0.411426,0.0002401,1.0,28.9193,0.000829574,34.0,24605.0,0.0,1.5700542673799727,102278.0,False
0.925111854321,106.138664048,106.138664048,0.925111854321,0.360847,0.410266,0.0002401,1.0,28.8752,0.00107997,35.0,25308.0,0.0,1.6143935926092996,108090.0,True
0.923919379705,88.3331652599,106.138664048,0.925111854321,0.366595,0.410989,0.0002401,1.0,28.8407,0.00112204,36.0,26011.0,0.0,1.6587657751639684,114062.0,False
0.923799176225,94.9006376374,106.138664048,0.925111854321,0.357835,0.411632,0.0002401,1.0,28.7886,0.000731596,37.0,26714.0,0.0,1.7031649092170926,120193.0,False
0.925956480115,99.915243054,106.138664048,0.925111854321,0.355052,0.411344,0.0002401,1.0,28.7575,0.000879776,38.0,27417.0,0.0,1.747550861371888,126484.0,False
0.920100604994,52.3738150778,106.138664048,0.925111854321,0.367763,0.411272,0.0002401,1.0,28.7103,0.000638709,39.0,28120.0,0.0,1.7918674065007103,132935.0,False
0.923814686177,84.8907213492,106.138664048,0.925111854321,0.363201,0.409347,0.0002401,1.0,28.6735,0.000868971,40.0,28823.0,0.0,1.8467736141549216,139583.0,False
0.925110623258,99.3364546251,106.138664048,0.925111854321,0.363961,0.408046,0.00016807,1.0,28.6708,0.000864358,41.0,29526.0,0.0,1.8910058542754915,146391.0,False
0.924392895018,89.3369129983,106.138664048,0.925111854321,0.357123,0.408007,0.00016807,1.0,28.6361,0.00078394,42.0,30229.0,0.0,1.9352381801605225,153358.0,False
0.925366845591,108.884013495,108.884013495,0.925366845591,0.357478,0.405787,0.00016807,1.0,28.6364,0.000617003,43.0,30932.0,0.0,1.9793974254528681,160484.0,True
0.926187847502,109.780183341,109.780183341,0.926187847502,0.355702,0.405657,0.00016807,1.0,28.6176,0.000424718,44.0,31635.0,0.0,2.023591115143564,167768.0,True
0.926618911283,121.628528694,121.628528694,0.926618911283,0.357632,0.405937,0.00016807,1.0,28.5925,0.000742507,45.0,32338.0,0.0,2.0678157214985955,175213.0,True
0.924837023314,95.4937275822,121.628528694,0.926618911283,0.355966,0.407675,0.00016807,1.0,28.5595,0.000393962,46.0,33041.0,0.0,2.112030500703388,182816.0,False
0.925647924705,86.316118622,121.628528694,0.926618911283,0.360177,0.407696,0.00016807,1.0,28.5246,0.000571535,47.0,33744.0,0.0,2.156216685904397,190578.0,False
0.925506481539,86.9524588023,121.628528694,0.926618911283,0.36115,0.405934,0.00016807,1.0,28.5159,0.000740083,48.0,34447.0,0.0,2.2003434790505305,198500.0,False
0.925248656583,100.064964731,121.628528694,0.926618911283,0.357212,0.404247,0.000117649,1.0,28.498,0.000403195,49.0,35150.0,0.0,2.2445979711082247,206580.0,False
0.925327995164,99.873066861,121.628528694,0.926618911283,0.358788,0.404345,0.000117649,1.0,28.4973,0.000586996,50.0,35853.0,0.0,2.2888334769010545,214820.0,False
0.925879656508,110.497586153,121.628528694,0.926618911283,0.356088,0.403949,0.000117649,1.0,28.4948,0.000420027,51.0,36556.0,0.0,2.3330674017800224,223219.0,False
0.926116621466,98.3708994128,121.628528694,0.926618911283,0.356102,0.403332,0.000117649,1.0,28.5114,0.000550852,52.0,37259.0,0.0,2.3772792134020064,231777.0,False
0.925918595775,116.757708531,121.628528694,0.926618911283,0.360241,0.40471,0.000117649,0.907071,28.4941,0.000681632,53.0,37962.0,0.0,2.4215364921092988,240495.0,False
0.925008045017,99.3128055791,121.628528694,0.926618911283,0.357646,0.4042,0.000117649,1.0,28.4736,0.000420631,54.0,38665.0,0.0,2.4657774366935095,249371.0,False
0.926287414653,104.666841023,121.628528694,0.926618911283,0.357556,0.402429,0.000117649,1.0,28.4523,0.000352556,55.0,39368.0,0.0,2.5100008738040924,258407.0,False
0.925793438294,112.957229673,121.628528694,0.926618911283,0.356386,0.402847,0.000117649,1.0,28.452,0.000327143,56.0,40071.0,0.0,2.554311570458942,267603.0,False
0.926702059005,107.150798819,121.628528694,0.926618911283,0.356704,0.4015,8.23543e-05,1.0,28.4525,0.000320787,57.0,40774.0,0.0,2.5985921768347424,276958.0,False
0.92626095195,101.98918077,121.628528694,0.926618911283,0.357985,0.400755,8.23543e-05,1.0,28.4492,0.000251517,58.0,41477.0,0.0,2.642967018749979,286473.0,False
0.925965868742,87.2156221063,121.628528694,0.926618911283,0.356955,0.401262,8.23543e-05,0.893289,28.442,0.000424499,59.0,42180.0,0.0,2.6871990543603896,296147.0,False
0.92646956108,112.301055742,121.628528694,0.926618911283,0.35603,0.401075,8.23543e-05,1.0,28.4523,0.000300631,60.0,42883.0,0.0,2.7420626539654203,306018.0,False
0.926739770867,109.068227302,121.628528694,0.926618911283,0.356342,0.400662,8.23543e-05,0.999999,28.4363,0.000272077,61.0,43586.0,0.0,2.7862126091453763,316048.0,False
