epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,1404,0.797102631142,10.2689596786,10.2689596786,0.576709,0.560335,True
1,2808,0.81930713665,12.9588566029,12.9588566029,0.545689,0.541865,True
2,4212,0.849005295994,20.7447528822,20.7447528822,0.479259,0.48848,True
3,5616,0.859175950841,23.2582944704,23.2582944704,0.458335,0.476787,True
4,7020,0.862716027951,27.2489914569,27.2489914569,0.446174,0.461932,True
5,8424,0.865205999854,31.2867427829,31.2867427829,0.472231,0.474414,True
6,9828,0.865113517667,26.9271021624,31.2867427829,0.448075,0.472321,False
7,11232,0.85918397276,24.6824166441,31.2867427829,0.467638,0.468609,False
8,12636,0.870691509622,34.9346890579,34.9346890579,0.440668,0.46748,True
9,14040,0.87198408127,35.319281934,35.319281934,0.432073,0.45691,True
10,15444,0.870762812466,35.9856615127,35.9856615127,0.445386,0.459398,True
11,16848,0.871154138728,37.388869428,37.388869428,0.433443,0.443961,True
12,18252,0.872540624015,37.1686257716,37.388869428,0.4298,0.44431,False
13,19656,0.871613963255,38.7316256206,38.7316256206,0.435917,0.442685,True
14,21060,0.870941479066,35.8666545377,38.7316256206,0.433289,0.442765,False
15,22464,0.875344857804,40.1411830421,40.1411830421,0.425264,0.44064,True
16,23868,0.873901672746,40.7590441074,40.7590441074,0.430246,0.438635,True
17,25272,0.87118632374,37.2704583417,40.7590441074,0.435971,0.440729,False
18,26676,0.874711265284,38.187320352,40.7590441074,0.431944,0.441135,False
19,28080,0.87279593705,38.3471324408,40.7590441074,0.468079,0.447721,False
20,29484,0.87597439648,40.7060833982,40.7590441074,0.423863,0.438312,False
21,30888,0.875466075563,43.9461340282,43.9461340282,0.425385,0.442044,True
22,32292,0.874682279704,45.4830676882,45.4830676882,0.440221,0.443273,True
23,33696,0.871503708634,39.0591612191,45.4830676882,0.435053,0.43675,False
24,35100,0.875645317806,43.6755722722,45.4830676882,0.430698,0.438096,False
25,36504,0.871164935469,37.499098464,45.4830676882,0.435866,0.443469,False
26,37908,0.869328174844,33.8493872164,45.4830676882,0.444135,0.439423,False
27,39312,0.876171693405,43.6348510769,45.4830676882,0.433808,0.433976,False
28,40716,0.87741637624,49.5986965153,49.5986965153,0.423979,0.43437,True
29,42120,0.876536732913,44.8077072859,49.5986965153,0.421484,0.438033,False
30,43524,0.876972422675,43.6367191966,49.5986965153,0.4286,0.430248,False
31,44928,0.874534209394,42.3866934859,49.5986965153,0.448587,0.451027,False
32,46332,0.877218857114,40.1375547842,49.5986965153,0.425863,0.430543,False
33,47736,0.869380614466,41.1182948954,49.5986965153,0.447747,0.434873,False
34,49140,0.875390111134,38.820938462,49.5986965153,0.430542,0.434485,False
35,50544,0.876123972948,39.6839169732,49.5986965153,0.426282,0.441796,False
36,51948,0.875065899889,36.2472199655,49.5986965153,0.428612,0.436049,False
37,53352,0.878208630355,47.204477364,49.5986965153,0.424095,0.429551,False
38,54756,0.874984913799,42.2527981502,49.5986965153,0.430878,0.430061,False
39,56160,0.873985067935,48.9092910514,49.5986965153,0.439614,0.430182,False
40,57564,0.878926315894,48.6945409491,49.5986965153,0.423285,0.431538,False
41,58968,0.877270387922,48.6306534084,49.5986965153,0.434536,0.43156,False
42,60372,0.870225504756,42.8728809582,49.5986965153,0.441622,0.43449,False
43,61776,0.872650060778,36.9569165866,49.5986965153,0.436888,0.434857,False
44,63180,0.877465581769,43.5375107603,49.5986965153,0.428777,0.425414,False
45,64584,0.878361525411,45.9465532874,49.5986965153,0.427763,0.430594,False
46,65988,0.876183650996,46.2576757337,49.5986965153,0.426978,0.424492,False
47,67392,0.87918949279,45.8693770666,49.5986965153,0.420818,0.427952,False
48,68796,0.877952376817,48.7789025524,49.5986965153,0.42927,0.425401,False
49,70200,0.876538391927,43.753125837,49.5986965153,0.423369,0.429001,False
