epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,898,0.90392534856,33.852952754,33.852952754,0.430411,0.463208,True
1,1796,0.905575610737,41.1760713251,41.1760713251,0.391794,0.445354,True
2,2694,0.909832757556,43.2553337866,43.2553337866,0.382306,0.430418,True
3,3592,0.911600285115,54.2176107834,54.2176107834,0.374794,0.43482,True
4,4490,0.908934832846,42.8975985487,54.2176107834,0.377415,0.430142,False
5,5388,0.913470836508,65.3842306335,65.3842306335,0.365667,0.422311,True
6,6286,0.913273393297,65.7686839854,65.7686839854,0.36584,0.415605,True
7,7184,0.914112593994,56.3875785469,65.7686839854,0.365194,0.419436,False
8,8082,0.909351367985,37.952016405,65.7686839854,0.375189,0.422509,False
9,8980,0.915409655375,64.800379253,65.7686839854,0.365996,0.420753,False
10,9878,0.91476471599,66.8751683618,66.8751683618,0.363659,0.411241,True
11,10776,0.91613676192,74.513945242,74.513945242,0.358439,0.411525,True
12,11674,0.916323026548,74.7122307827,74.7122307827,0.358069,0.411552,True
13,12572,0.916596419589,71.258644051,74.7122307827,0.363205,0.409735,False
14,13470,0.918970255277,80.2308037136,80.2308037136,0.353599,0.405787,True
15,14368,0.917304459044,70.8236578976,80.2308037136,0.357985,0.402335,False
16,15266,0.918606114104,71.2500463364,80.2308037136,0.358263,0.403672,False
17,16164,0.917840333738,80.3693160028,80.3693160028,0.360895,0.404021,True
18,17062,0.919014364549,80.4580905068,80.4580905068,0.353851,0.402826,True
19,17960,0.918599867743,87.5427522126,87.5427522126,0.354212,0.400491,True
20,18858,0.919048790386,75.5762045622,87.5427522126,0.359997,0.402778,False
21,19756,0.918999625336,67.9790858008,87.5427522126,0.358667,0.403968,False
22,20654,0.920198107558,74.5747304605,87.5427522126,0.354914,0.403324,False
23,21552,0.919120964476,65.6412645109,87.5427522126,0.355592,0.405558,False
24,22450,0.921688430385,74.1510289466,87.5427522126,0.349792,0.396847,False
25,23348,0.92152518177,77.6775541244,87.5427522126,0.352456,0.399848,False
26,24246,0.921158081213,85.761648187,87.5427522126,0.352253,0.396646,False
27,25144,0.919380385549,66.8563032776,87.5427522126,0.356219,0.398022,False
28,26042,0.920439473044,74.336603188,87.5427522126,0.350944,0.3967,False
29,26940,0.92202893184,79.6502699163,87.5427522126,0.350489,0.395207,False
30,27838,0.91993261459,63.8074132601,87.5427522126,0.353223,0.399233,False
31,28736,0.922406886952,78.5632081617,87.5427522126,0.349284,0.394517,False
32,29634,0.921615790074,83.7471785566,87.5427522126,0.350939,0.392081,False
33,30532,0.920078038701,70.8799961408,87.5427522126,0.352168,0.394639,False
34,31430,0.919229000662,60.1943155992,87.5427522126,0.356065,0.395365,False
35,32328,0.921475184102,89.2895336866,89.2895336866,0.360985,0.397862,True
36,33226,0.92086055725,79.2216159645,89.2895336866,0.352125,0.394484,False
37,34124,0.922364346925,89.1051158379,89.2895336866,0.348899,0.394813,False
38,35022,0.921141528225,87.2671999484,89.2895336866,0.357787,0.392303,False
39,35920,0.922441214832,103.442543515,103.442543515,0.346007,0.388777,True
40,36818,0.914936196084,48.1223785522,103.442543515,0.364683,0.405447,False
41,37716,0.92039697351,72.6399852544,103.442543515,0.353428,0.391814,False
42,38614,0.922345462921,89.2318016132,103.442543515,0.352402,0.390701,False
43,39512,0.92122449845,85.9927631334,103.442543515,0.350042,0.388486,False
44,40410,0.922368180314,86.3442705796,103.442543515,0.354467,0.389435,False
45,41308,0.922565618381,88.5571393783,103.442543515,0.351939,0.387243,False
46,42206,0.921673701276,80.090732018,103.442543515,0.348722,0.384678,False
47,43104,0.920053615735,69.8724188706,103.442543515,0.352921,0.388342,False
48,44002,0.922079360748,80.9929651684,103.442543515,0.351705,0.390061,False
49,44900,0.921343376931,72.2193489652,103.442543515,0.354192,0.385185,False
