epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,898,0.889101918618,25.3179793974,25.3179793974,0.473665,0.498163,True
1,1796,0.898359859324,30.9005143651,30.9005143651,0.420279,0.466111,True
2,2694,0.90418226067,35.2938542516,35.2938542516,0.397149,0.457922,True
3,3592,0.900466296256,34.6233059514,35.2938542516,0.406428,0.449148,False
4,4490,0.900325830608,33.9385491472,35.2938542516,0.400799,0.443937,False
5,5388,0.909757867936,49.275758332,49.275758332,0.378092,0.43815,True
6,6286,0.912508424171,46.3370968319,49.275758332,0.380072,0.426703,False
7,7184,0.912991234723,52.0596939059,52.0596939059,0.378865,0.424565,True
8,8082,0.913750330699,57.8130043024,57.8130043024,0.367869,0.429065,True
9,8980,0.91502585931,55.3073621389,57.8130043024,0.363808,0.427559,False
10,9878,0.914997916603,51.5678675998,57.8130043024,0.365103,0.425366,False
11,10776,0.915452178939,56.0549095681,57.8130043024,0.386111,0.425649,False
12,11674,0.916592791634,60.1967155839,60.1967155839,0.359181,0.417868,True
13,12572,0.913704921105,49.880926034,60.1967155839,0.373294,0.418156,False
14,13470,0.91645559421,63.6479818086,63.6479818086,0.360918,0.425127,True
15,14368,0.916355759596,62.016805654,63.6479818086,0.36156,0.424553,False
16,15266,0.916147427947,59.4757270487,63.6479818086,0.360457,0.417307,False
17,16164,0.912728844147,49.8468664361,63.6479818086,0.368221,0.422015,False
18,17062,0.914710921799,59.9127221688,63.6479818086,0.36353,0.417471,False
19,17960,0.916359879415,59.5948228784,63.6479818086,0.362104,0.413602,False
20,18858,0.912673986887,47.57969039,63.6479818086,0.369192,0.423961,False
21,19756,0.915464201209,61.1014314275,63.6479818086,0.381709,0.420676,False
22,20654,0.916399699914,66.8194146075,66.8194146075,0.35974,0.417712,True
23,21552,0.915552591666,62.114138904,66.8194146075,0.375572,0.416428,False
24,22450,0.916351572635,56.4011792099,66.8194146075,0.363257,0.413397,False
25,23348,0.91519086168,63.5090090548,66.8194146075,0.368264,0.4159,False
26,24246,0.915048012308,59.41867546,66.8194146075,0.380092,0.421541,False
27,25144,0.915020080798,60.0309994514,66.8194146075,0.362626,0.41704,False
28,26042,0.914741532832,55.6807176019,66.8194146075,0.370447,0.414697,False
29,26940,0.915146191839,58.463703062,66.8194146075,0.376439,0.415769,False
30,27838,0.913229785628,55.8547078377,66.8194146075,0.371157,0.415393,False
31,28736,0.916080824834,55.0912381842,66.8194146075,0.364033,0.410695,False
32,29634,0.910003303016,41.0164315411,66.8194146075,0.383253,0.446044,False
33,30532,0.914808701943,59.5696254287,66.8194146075,0.362804,0.412372,False
34,31430,0.913746751909,57.6265159571,66.8194146075,0.372965,0.416004,False
35,32328,0.911398400154,47.0183291195,66.8194146075,0.374116,0.418856,False
36,33226,0.911130144983,43.5292960363,66.8194146075,0.373202,0.426972,False
37,34124,0.914480600737,53.5690148855,66.8194146075,0.367571,0.412601,False
38,35022,0.914191598451,60.9953386838,66.8194146075,0.365291,0.423888,False
39,35920,0.91381036001,53.0778931449,66.8194146075,0.393619,0.423932,False
40,36818,0.913454363507,58.8758744289,66.8194146075,0.365619,0.415858,False
41,37716,0.915378814084,57.3423150667,66.8194146075,0.364256,0.42305,False
42,38614,0.916223190959,55.7744354195,66.8194146075,0.364757,0.409744,False
43,39512,0.91547724412,54.1608110614,66.8194146075,0.364435,0.411364,False
44,40410,0.915521649702,59.931183891,66.8194146075,0.3621,0.416057,False
45,41308,0.91377320339,55.6879048571,66.8194146075,0.385074,0.422716,False
46,42206,0.911887328389,52.5820580146,66.8194146075,0.383785,0.424242,False
47,43104,0.911697208921,49.9765904853,66.8194146075,0.381763,0.419919,False
48,44002,0.914976990519,59.4260694142,66.8194146075,0.385438,0.418891,False
49,44900,0.915993174658,61.4282404449,66.8194146075,0.362103,0.414525,False
