epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,350,0.901883553481,31.9232841116,31.9232841116,0.41613,0.458854,True
1,700,0.908457970885,48.8929620961,48.8929620961,0.380554,0.435991,True
2,1050,0.911226887452,51.7824698344,51.7824698344,0.378963,0.420342,True
3,1400,0.91441430814,60.7458210354,60.7458210354,0.368633,0.414131,True
4,1750,0.913643550755,59.1734899586,60.7458210354,0.365754,0.416877,False
5,2100,0.915793222016,72.6239441997,72.6239441997,0.360427,0.409245,True
6,2450,0.915602231823,63.7255050504,72.6239441997,0.36015,0.410931,False
7,2800,0.915402856457,61.6284276332,72.6239441997,0.363975,0.409118,False
8,3150,0.913777590793,58.8813146412,72.6239441997,0.3705,0.417455,False
9,3500,0.918755416734,69.7439259387,72.6239441997,0.356864,0.402541,False
10,3850,0.918087934289,62.3533375509,72.6239441997,0.366407,0.405745,False
11,4200,0.918977212275,65.9038193208,72.6239441997,0.355801,0.403431,False
12,4550,0.920166915083,76.6600813403,76.6600813403,0.353801,0.399641,True
13,4900,0.920244857002,74.5255719511,76.6600813403,0.351446,0.403478,False
14,5250,0.919815614147,69.8942702847,76.6600813403,0.352332,0.399512,False
15,5600,0.920528248567,77.4934511086,77.4934511086,0.356261,0.398264,True
16,5950,0.92114790015,74.7695178148,77.4934511086,0.356137,0.39739,False
17,6300,0.920105132817,73.4916330281,77.4934511086,0.350932,0.397078,False
18,6650,0.921136517285,80.9100142395,80.9100142395,0.348555,0.394673,True
19,7000,0.922074847534,75.3931883861,80.9100142395,0.349141,0.393028,False
20,7350,0.919840066595,77.2484395007,80.9100142395,0.354099,0.398384,False
21,7700,0.921593903191,88.5023758634,88.5023758634,0.354152,0.393152,True
22,8050,0.921563053459,80.1768670457,88.5023758634,0.351357,0.390982,False
23,8400,0.921397948658,76.6791318108,88.5023758634,0.349724,0.394498,False
24,8750,0.921791248426,88.0371303901,88.5023758634,0.351253,0.38939,False
25,9100,0.921884744016,77.1757403817,88.5023758634,0.347551,0.392531,False
26,9450,0.921019118005,93.9498260645,93.9498260645,0.348195,0.390367,True
27,9800,0.919674758386,66.599273449,93.9498260645,0.353175,0.39305,False
28,10150,0.921012022076,79.7450731842,93.9498260645,0.349622,0.38878,False
29,10500,0.921569748447,69.8846311914,93.9498260645,0.350077,0.389304,False
30,10850,0.920468662307,66.2137696548,93.9498260645,0.350629,0.392243,False
31,11200,0.922904891182,89.5543993065,93.9498260645,0.346738,0.384561,False
32,11550,0.921836425171,79.5058155721,93.9498260645,0.347996,0.383753,False
33,11900,0.922144713156,80.6116738683,93.9498260645,0.347019,0.383281,False
34,12250,0.922678557898,88.8527123146,93.9498260645,0.34515,0.383903,False
35,12600,0.923219952942,96.6100021301,96.6100021301,0.343836,0.381701,True
36,12950,0.922783573082,100.211308403,100.211308403,0.346004,0.38463,True
37,13300,0.922497682973,94.5674596771,100.211308403,0.346819,0.384287,False
38,13650,0.921783140999,74.3721572905,100.211308403,0.348507,0.385551,False
39,14000,0.9230137104,90.530852903,100.211308403,0.349628,0.382087,False
40,14350,0.92222156331,98.8033241006,100.211308403,0.346113,0.378376,False
41,14700,0.923118573916,92.3643812526,100.211308403,0.345522,0.383339,False
42,15050,0.921784312468,92.1392298759,100.211308403,0.348811,0.380059,False
43,15400,0.922885470952,88.5427593619,100.211308403,0.347815,0.37717,False
44,15750,0.923458873213,96.252390868,100.211308403,0.348555,0.380414,False
45,16100,0.920831869018,100.507017221,100.507017221,0.357189,0.381324,True
46,16450,0.923351293046,97.9162926563,100.507017221,0.348538,0.37945,False
47,16800,0.923144180141,92.6402236904,100.507017221,0.344836,0.380605,False
48,17150,0.922961001887,93.6665804878,100.507017221,0.345887,0.379354,False
49,17500,0.92237660191,78.0441828967,100.507017221,0.349507,0.376876,False
50,17850,0.923057175207,76.2410199133,100.507017221,0.353751,0.379892,False
51,18200,0.922695025649,95.0617720831,100.507017221,0.346793,0.374516,False
52,18550,0.92261946233,86.2911491601,100.507017221,0.345671,0.374012,False
53,18900,0.92159720554,77.4645089708,100.507017221,0.349842,0.378571,False
54,19250,0.921808496842,81.8144882631,100.507017221,0.35038,0.373256,False
55,19600,0.921527621531,96.9329076931,100.507017221,0.349647,0.378156,False
56,19950,0.922215786591,89.5559739783,100.507017221,0.348951,0.372058,False
57,20300,0.921385626373,85.0949699089,100.507017221,0.35113,0.372329,False
58,20650,0.920183205386,66.4830820309,100.507017221,0.359936,0.38046,False
59,21000,0.919985480921,71.0587252823,100.507017221,0.352243,0.372851,False
60,21350,0.919916836659,69.6080582947,100.507017221,0.358158,0.377185,False
61,21700,0.920241930619,84.2602387096,100.507017221,0.35347,0.370881,False
62,22050,0.921500479217,87.8472163065,100.507017221,0.349022,0.3697,False
63,22400,0.921527865024,96.7476596095,100.507017221,0.351503,0.366361,False
