epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,4494,0.779794598825,8.05515243353,8.05515243353,0.609657,0.596582,True
1,8988,0.804220305334,10.0825116627,10.0825116627,0.550191,0.560053,True
2,13482,0.810917237898,10.5681220284,10.5681220284,0.549603,0.556797,True
3,17976,0.821679614178,11.4903465016,11.4903465016,0.518521,0.542946,True
4,22470,0.836560316506,14.3971115973,14.3971115973,0.493329,0.537191,True
5,26964,0.844130014989,17.3765584466,17.3765584466,0.483937,0.509059,True
6,31458,0.839906958303,15.0059847455,17.3765584466,0.490314,0.535538,False
7,35952,0.838147033927,19.5698229569,19.5698229569,0.492062,0.520401,True
8,40446,0.844406106022,20.86178358,20.86178358,0.494873,0.497257,True
9,44940,0.854937563336,21.4968022279,21.4968022279,0.611416,0.558239,True
10,49434,0.84771156253,17.4830739133,21.4968022279,0.474603,0.502997,False
11,53928,0.85099401962,21.1764504676,21.4968022279,0.498783,0.500615,False
12,58422,0.853804116044,23.2144715932,23.2144715932,0.479274,0.481893,True
13,62916,0.854289305004,23.4083622441,23.4083622441,0.513428,0.488424,True
14,67410,0.860255016582,23.3639766656,23.4083622441,0.449518,0.481531,False
15,71904,0.846456127123,18.3245414035,23.4083622441,0.472803,0.50421,False
16,76398,0.849335234503,21.697965409,23.4083622441,0.53364,0.50244,False
17,80892,0.857819579897,24.45544188,24.45544188,0.45986,0.507017,True
18,85386,0.856243267216,25.1210580259,25.1210580259,0.458419,0.498056,True
19,89880,0.85705585822,23.0081827485,25.1210580259,0.456307,0.509852,False
20,94374,0.859724057696,22.7367489213,25.1210580259,0.457433,0.479794,False
21,98868,0.862587925639,26.9438075554,26.9438075554,0.496304,0.484113,True
22,103362,0.864721088351,27.8345871825,27.8345871825,0.445178,0.478338,True
23,107856,0.863423206896,28.0526588445,28.0526588445,0.455634,0.468515,True
24,112350,0.862475285285,25.7386190323,28.0526588445,0.468895,0.470085,False
25,116844,0.858512579954,23.3392273703,28.0526588445,0.461332,0.479216,False
26,121338,0.866084925642,26.4305407063,28.0526588445,0.441601,0.471829,False
27,125832,0.846911564597,19.9782087914,28.0526588445,0.500712,0.526949,False
28,130326,0.865824625813,29.0242711838,29.0242711838,0.460435,0.467988,True
29,134820,0.862275978899,26.8640121703,29.0242711838,0.495492,0.473843,False
30,139314,0.852593881444,18.3101255502,29.0242711838,0.475462,0.500434,False
31,143808,0.861995832421,25.9273851703,29.0242711838,0.474332,0.474424,False
32,148302,0.865590294175,27.9925091717,29.0242711838,0.440465,0.471466,False
33,152796,0.863792569453,26.5758933729,29.0242711838,0.44956,0.4623,False
34,157290,0.86821461978,30.0425252475,30.0425252475,0.452242,0.458086,True
35,161784,0.8648357746,24.8947713547,30.0425252475,0.459647,0.467719,False
36,166278,0.867813282714,29.8388492868,30.0425252475,0.437333,0.461581,False
37,170772,0.863605631519,25.0344348448,30.0425252475,0.446319,0.476547,False
38,175266,0.86744642339,34.5148237401,34.5148237401,0.449185,0.462066,True
39,179760,0.859311596989,24.679268709,34.5148237401,0.45513,0.484225,False
40,184254,0.869727798123,32.1456280694,34.5148237401,0.451434,0.460631,False
41,188748,0.86168185463,23.4501537393,34.5148237401,0.447985,0.475301,False
42,193242,0.859267210281,24.0144461445,34.5148237401,0.451433,0.474965,False
43,197736,0.870451237128,31.0720644224,34.5148237401,0.463258,0.461013,False
44,202230,0.862794274378,29.6225578295,34.5148237401,0.452105,0.475975,False
45,206724,0.867258727733,35.3033994936,35.3033994936,0.436138,0.464863,True
46,211218,0.867596587416,28.8166344195,35.3033994936,0.448122,0.4648,False
47,215712,0.867276918479,29.7946417451,35.3033994936,0.446342,0.450939,False
48,220206,0.87211391084,33.5490782709,35.3033994936,0.430217,0.451344,False
49,224700,0.870741413943,31.7034110886,35.3033994936,0.431146,0.457803,False
