epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,898,0.922404444429,88.2060310268,88.2060310268,0.34681,0.391965,True
1,1796,0.922104490115,78.5882886353,88.2060310268,0.347859,0.392985,False
2,2694,0.922388354071,89.2893086957,89.2893086957,0.347986,0.390407,True
3,3592,0.922296747596,80.5573617309,89.2893086957,0.347405,0.389856,False
4,4490,0.92138952169,90.2702789766,90.2702789766,0.349183,0.389265,True
5,5388,0.922369555448,87.0887700736,90.2702789766,0.346521,0.38918,False
6,6286,0.921459295669,80.9863607017,90.2702789766,0.351113,0.390604,False
7,7184,0.921311031783,71.4713820701,90.2702789766,0.350483,0.390493,False
8,8082,0.920817877378,93.8838543016,93.8838543016,0.349465,0.38859,True
9,8980,0.923092009547,82.72502365,93.8838543016,0.34483,0.386787,False
10,9878,0.922744360285,87.2127651751,93.8838543016,0.346152,0.386791,False
11,10776,0.92257088508,90.6959647114,93.8838543016,0.347718,0.384854,False
12,11674,0.923159630275,80.456971567,93.8838543016,0.346519,0.38802,False
13,12572,0.922908642043,91.12809304,93.8838543016,0.346006,0.385643,False
14,13470,0.922582549206,84.1406837137,93.8838543016,0.353217,0.39453,False
15,14368,0.922274130459,79.3772226439,93.8838543016,0.34699,0.386983,False
16,15266,0.922879103763,90.3916668522,93.8838543016,0.346057,0.384383,False
17,16164,0.92240212117,84.66317739,93.8838543016,0.34904,0.386234,False
18,17062,0.922339232148,88.338264116,93.8838543016,0.34745,0.386375,False
19,17960,0.923027220183,89.1026810147,93.8838543016,0.347189,0.386441,False
