epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,4494,0.792196646724,9.19489388967,9.19489388967,0.552934,0.575911,True
1,8988,0.812815102092,11.4339318142,11.4339318142,0.56521,0.554551,True
2,13482,0.819303791025,12.1043194014,12.1043194014,0.512541,0.586454,True
3,17976,0.83685069713,14.9118692854,14.9118692854,0.497939,0.526717,True
4,22470,0.840295643905,19.2975928243,19.2975928243,0.522683,0.515041,True
5,26964,0.847556565319,20.3139235588,20.3139235588,0.525596,0.503977,True
6,31458,0.850616829331,20.7024408647,20.7024408647,0.498359,0.510782,True
7,35952,0.846931570333,17.2526036909,20.7024408647,0.47224,0.502766,False
8,40446,0.855527101541,23.1514130301,23.1514130301,0.459831,0.494942,True
9,44940,0.852974870197,21.3302571479,23.1514130301,0.490395,0.500844,False
10,49434,0.85618205948,23.768587276,23.768587276,0.483842,0.486198,True
11,53928,0.854379344239,21.8711688084,23.768587276,0.461121,0.509965,False
12,58422,0.857988786086,22.5813280375,23.768587276,0.472014,0.473876,False
13,62916,0.860562457846,25.6096461946,25.6096461946,0.449503,0.480251,True
14,67410,0.857401005821,24.3392207331,25.6096461946,0.486589,0.477734,False
15,71904,0.860384979917,23.5796348289,25.6096461946,0.460413,0.472033,False
16,76398,0.861877509044,27.970794282,27.970794282,0.448539,0.48228,True
17,80892,0.863601913386,28.0532042946,28.0532042946,0.472783,0.470259,True
18,85386,0.86034637272,24.7114654359,28.0532042946,0.464977,0.471453,False
19,89880,0.838092109872,14.389429773,28.0532042946,0.505221,0.515384,False
20,94374,0.863779430183,31.9552179009,31.9552179009,0.453698,0.468734,True
21,98868,0.863067786547,29.0624822091,31.9552179009,0.445999,0.476029,False
22,103362,0.86662390703,30.5195129142,31.9552179009,0.444279,0.459156,False
23,107856,0.859744940717,23.4059849533,31.9552179009,0.449342,0.480274,False
24,112350,0.866497676877,29.4651666046,31.9552179009,0.441693,0.470209,False
25,116844,0.867498808737,33.4697946562,33.4697946562,0.454432,0.457787,True
26,121338,0.868556384887,34.3397396846,34.3397396846,0.433915,0.466009,True
27,125832,0.865425204259,29.0258143153,34.3397396846,0.450177,0.463541,False
28,130326,0.867409373942,29.6694563952,34.3397396846,0.458822,0.456636,False
29,134820,0.86910100875,32.9665963681,34.3397396846,0.449883,0.458044,False
30,139314,0.866583684501,27.4809603418,34.3397396846,0.46992,0.464001,False
31,143808,0.868275829694,30.4693898042,34.3397396846,0.436401,0.458803,False
32,148302,0.863518814572,27.9466496151,34.3397396846,0.45208,0.466611,False
33,152796,0.863858443648,27.5038562856,34.3397396846,0.460279,0.468621,False
34,157290,0.86504718401,33.8691168649,34.3397396846,0.461387,0.46861,False
35,161784,0.866652432133,32.1286724844,34.3397396846,0.446576,0.477112,False
36,166278,0.868810673522,30.4007856969,34.3397396846,0.452666,0.449548,False
37,170772,0.869375404448,33.8016376658,34.3397396846,0.438135,0.451166,False
38,175266,0.869650784847,29.5197950249,34.3397396846,0.435163,0.457077,False
39,179760,0.869825267462,33.3655785867,34.3397396846,0.440711,0.467764,False
40,184254,0.869875169909,33.6870458758,34.3397396846,0.450456,0.465222,False
41,188748,0.869903463915,33.7725769622,34.3397396846,0.436241,0.446631,False
42,193242,0.869028725694,30.6191395604,34.3397396846,0.435348,0.462919,False
43,197736,0.872413704613,38.3997852294,38.3997852294,0.428286,0.453189,True
44,202230,0.868089073491,26.6591400765,38.3997852294,0.441501,0.459317,False
45,206724,0.873510254589,32.9611410679,38.3997852294,0.430555,0.444161,False
46,211218,0.868370758474,27.7548315237,38.3997852294,0.442654,0.450649,False
47,215712,0.868477244792,29.2579264931,38.3997852294,0.438433,0.460852,False
48,220206,0.872236562266,34.7044267538,38.3997852294,0.434739,0.45425,False
49,224700,0.869332558149,30.8250870606,38.3997852294,0.4352,0.456473,False
