epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,898,0.904428609063,40.0625921096,40.0625921096,0.39706,0.456059,True
1,1796,0.909322523379,38.4963919515,40.0625921096,0.375694,0.445339,False
2,2694,0.91052446011,46.3529581936,46.3529581936,0.382943,0.433623,True
3,3592,0.911961907946,56.7034132375,56.7034132375,0.36974,0.432753,True
4,4490,0.913064376991,59.5438050946,59.5438050946,0.369624,0.430064,True
5,5388,0.913597445807,59.3726014158,59.5438050946,0.368919,0.419065,False
6,6286,0.909269217057,56.7922760906,59.5438050946,0.375341,0.428657,False
7,7184,0.907325155743,45.8969761389,59.5438050946,0.388945,0.42849,False
8,8082,0.916208669329,64.8892905525,64.8892905525,0.362446,0.425507,True
9,8980,0.912417000171,60.0119180447,64.8892905525,0.376386,0.417993,False
10,9878,0.91621475428,66.8462104093,66.8462104093,0.359944,0.410597,True
11,10776,0.91370839216,50.9843344371,66.8462104093,0.369168,0.414498,False
12,11674,0.911282390542,60.2424398848,66.8462104093,0.370512,0.411606,False
13,12572,0.918649182473,71.2015626969,71.2015626969,0.354599,0.402045,True
14,13470,0.91863736817,70.7296211261,71.2015626969,0.355062,0.40461,False
15,14368,0.919682280607,76.1508126226,76.1508126226,0.355384,0.400639,True
16,15266,0.917370653649,79.3223238098,79.3223238098,0.357843,0.411246,True
17,16164,0.919021196149,72.0538619251,79.3223238098,0.355493,0.400148,False
18,17062,0.919652637833,75.9703144465,79.3223238098,0.353453,0.398155,False
19,17960,0.920009935379,70.0015470248,79.3223238098,0.352311,0.398302,False
20,18858,0.918857008992,79.5326814167,79.5326814167,0.355835,0.400725,True
21,19756,0.921101878618,77.1123531675,79.5326814167,0.354682,0.398045,False
22,20654,0.921088727494,78.0925771183,79.5326814167,0.362141,0.396367,False
23,21552,0.919484921339,74.2973091132,79.5326814167,0.354767,0.392008,False
24,22450,0.919101266358,66.7687996569,79.5326814167,0.359432,0.400768,False
25,23348,0.920161224106,82.6146881981,82.6146881981,0.352894,0.395516,True
26,24246,0.91765977111,68.4992115862,82.6146881981,0.3564,0.40004,False
27,25144,0.920417426255,82.6290984863,82.6290984863,0.351613,0.396612,True
28,26042,0.91800195621,80.4605578174,82.6290984863,0.363491,0.409078,False
29,26940,0.919405318795,75.0350898428,82.6290984863,0.356104,0.398022,False
30,27838,0.920062108486,77.1772714333,82.6290984863,0.351999,0.39285,False
31,28736,0.920174048874,81.1477889374,82.6290984863,0.352632,0.392077,False
32,29634,0.920679256238,99.9128795762,99.9128795762,0.350638,0.392405,True
33,30532,0.921531574892,84.8781529716,99.9128795762,0.350159,0.389923,False
34,31430,0.918912737143,89.9582750636,99.9128795762,0.353286,0.397256,False
35,32328,0.918933604446,71.1416720141,99.9128795762,0.356894,0.396469,False
36,33226,0.918399510151,80.1153492543,99.9128795762,0.357384,0.393112,False
37,34124,0.920134732341,98.6893925039,99.9128795762,0.357527,0.400375,False
38,35022,0.92094418576,92.8675682524,99.9128795762,0.349181,0.38935,False
39,35920,0.920372466997,97.8354150677,99.9128795762,0.352998,0.392461,False
40,36818,0.919159394081,76.0652439121,99.9128795762,0.35982,0.393779,False
41,37716,0.920834097565,83.6125345388,99.9128795762,0.350477,0.386792,False
42,38614,0.919696704729,81.2767464287,99.9128795762,0.354089,0.39772,False
43,39512,0.92153361419,82.2647473904,99.9128795762,0.349284,0.380646,False
44,40410,0.919372065155,88.1702790487,99.9128795762,0.352468,0.388651,False
45,41308,0.920782908927,79.7071373509,99.9128795762,0.35619,0.392041,False
46,42206,0.920091433035,78.1706220493,99.9128795762,0.352064,0.388676,False
47,43104,0.921264106901,74.911918105,99.9128795762,0.353941,0.384353,False
48,44002,0.920173819513,99.0507702734,99.9128795762,0.352519,0.385641,False
49,44900,0.919359901145,82.5339449792,99.9128795762,0.352943,0.386956,False
