epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,898,0.825435113799,13.7991608903,13.7991608903,0.512183,0.553214,True
1,1796,0.842531644249,17.4182352876,17.4182352876,0.481304,0.511325,True
2,2694,0.83878774839,17.1898431402,17.4182352876,0.497043,0.518749,False
3,3592,0.860962820761,27.6415720993,27.6415720993,0.458914,0.48087,True
4,4490,0.866260585023,28.1860228111,28.1860228111,0.444048,0.454894,True
5,5388,0.865029027163,28.9428050993,28.9428050993,0.449576,0.458368,True
6,6286,0.867382824716,31.173686439,31.173686439,0.440681,0.458202,True
7,7184,0.867661532823,32.320514837,32.320514837,0.448492,0.453366,True
8,8082,0.865290466426,29.8788487532,32.320514837,0.448405,0.460788,False
9,8980,0.872109159998,37.6600365342,37.6600365342,0.429364,0.441138,True
10,9878,0.872767943353,35.2073424769,37.6600365342,0.4354,0.447324,False
11,10776,0.873121212791,36.6932744763,37.6600365342,0.430733,0.436472,False
12,11674,0.871997505612,32.0275964254,37.6600365342,0.436935,0.444832,False
13,12572,0.873661078034,37.2635468629,37.6600365342,0.442865,0.440974,False
14,13470,0.87132656276,34.6563415921,37.6600365342,0.435971,0.444445,False
15,14368,0.872784837158,37.177720857,37.6600365342,0.430482,0.439281,False
16,15266,0.871176150474,36.0179065111,37.6600365342,0.431024,0.433649,False
17,16164,0.874656192188,39.462220722,39.462220722,0.427642,0.431809,True
18,17062,0.874279108764,33.9873120542,39.462220722,0.430537,0.431405,False
19,17960,0.87400039718,38.4100540563,39.462220722,0.424906,0.431691,False
20,18858,0.874535971246,40.2935957561,40.2935957561,0.425466,0.428532,True
21,19756,0.876112404204,44.902367163,44.902367163,0.427947,0.432178,True
22,20654,0.877137589162,43.0166513074,44.902367163,0.427546,0.42584,False
23,21552,0.87686965729,39.3788022092,44.902367163,0.424386,0.426147,False
24,22450,0.875691620195,42.9937425319,44.902367163,0.424026,0.423062,False
25,23348,0.872947718123,36.9828467542,44.902367163,0.430403,0.433271,False
26,24246,0.876745521317,44.4856892767,44.902367163,0.426758,0.421749,False
27,25144,0.874991432463,40.5081214203,44.902367163,0.446359,0.454882,False
28,26042,0.878212894568,46.8980849884,46.8980849884,0.426215,0.426099,True
29,26940,0.87528940907,42.4757816738,46.8980849884,0.42413,0.418406,False
30,27838,0.877033964953,44.1740850268,46.8980849884,0.421756,0.417225,False
31,28736,0.867858135956,32.6083444362,46.8980849884,0.437579,0.436721,False
32,29634,0.875842042419,35.5142593184,46.8980849884,0.428888,0.427369,False
33,30532,0.873757799454,38.8486049906,46.8980849884,0.4282,0.425941,False
34,31430,0.874138661273,41.7208036674,46.8980849884,0.434971,0.421562,False
35,32328,0.872151068218,32.6494342327,46.8980849884,0.435017,0.428098,False
36,33226,0.877413119704,40.0530805895,46.8980849884,0.425952,0.41607,False
37,34124,0.875122097087,44.2471764024,46.8980849884,0.43095,0.419161,False
38,35022,0.875661021706,37.858992065,46.8980849884,0.442279,0.430113,False
39,35920,0.869570818655,36.9782363132,46.8980849884,0.448449,0.433202,False
40,36818,0.874620829583,38.5226398839,46.8980849884,0.428387,0.41343,False
41,37716,0.874819253622,39.1373474165,46.8980849884,0.438799,0.421163,False
42,38614,0.874971483076,36.7268805022,46.8980849884,0.426618,0.412526,False
43,39512,0.876399812504,40.8134832999,46.8980849884,0.422997,0.410366,False
44,40410,0.875778615616,38.0852327245,46.8980849884,0.424529,0.413228,False
45,41308,0.877212288721,49.0407463163,49.0407463163,0.427168,0.411685,True
46,42206,0.877269694368,37.1537767009,49.0407463163,0.42833,0.419812,False
47,43104,0.875466731814,41.4496733885,49.0407463163,0.427338,0.40837,False
48,44002,0.870651232963,33.9730788802,49.0407463163,0.433118,0.417101,False
49,44900,0.875582608415,42.7309359945,49.0407463163,0.424081,0.406776,False
