epoch,iteration,roc_auc,inv_fpr,best_inv_fpr,valid_loss,train_loss,save
0,4494,0.776385468811,7.48426151073,7.48426151073,0.59375,0.600178,True
1,8988,0.80072501453,10.0601618115,10.0601618115,0.550644,0.568773,True
2,13482,0.830151693122,13.6598874426,13.6598874426,0.495789,0.540799,True
3,17976,0.837939401942,16.0716874329,16.0716874329,0.609841,0.556565,True
4,22470,0.832443416363,12.8715092995,16.0716874329,0.497444,0.518373,False
5,26964,0.849088141927,19.9270601614,19.9270601614,0.506733,0.508295,True
6,31458,0.850850645349,19.219667654,19.9270601614,0.497997,0.494118,False
7,35952,0.858166176691,20.7498934523,20.7498934523,0.457066,0.482802,True
8,40446,0.854551018887,19.8648809792,20.7498934523,0.492398,0.489801,False
9,44940,0.857180283492,23.0273225826,23.0273225826,0.488853,0.489292,True
10,49434,0.859657158754,23.0919452201,23.0919452201,0.514335,0.500511,True
11,53928,0.845565226025,17.6662464116,23.0919452201,0.50721,0.502144,False
12,58422,0.852718532984,21.3255398283,23.0919452201,0.463327,0.49783,False
13,62916,0.849081573771,20.7427855011,23.0919452201,0.470266,0.486984,False
14,67410,0.851260166409,23.8201881506,23.8201881506,0.530812,0.510192,True
15,71904,0.855228667304,24.766419075,24.766419075,0.477167,0.482424,True
16,76398,0.854363337724,24.347939494,24.766419075,0.4764,0.47877,False
17,80892,0.859150352068,23.1281703789,24.766419075,0.477569,0.484353,False
18,85386,0.854093527548,21.483486166,24.766419075,0.495118,0.485695,False
19,89880,0.845425992478,15.4546397245,24.766419075,0.47224,0.510725,False
20,94374,0.859672686742,23.278323997,24.766419075,0.469798,0.472076,False
21,98868,0.858369518496,22.4278940194,24.766419075,0.454499,0.485127,False
22,103362,0.856983005299,29.4710100204,29.4710100204,0.483655,0.475497,True
23,107856,0.861465184882,28.2289048472,29.4710100204,0.464519,0.474796,False
24,112350,0.857028550628,23.6070775783,29.4710100204,0.452781,0.477448,False
25,116844,0.863515743357,29.3423187803,29.4710100204,0.446175,0.465687,False
26,121338,0.866608153818,35.2024452226,35.2024452226,0.443029,0.463318,True
27,125832,0.864433990546,27.2671102743,35.2024452226,0.447166,0.489507,False
28,130326,0.861984258976,29.1929814636,35.2024452226,0.442933,0.4851,False
29,134820,0.865245743364,28.9411135536,35.2024452226,0.450076,0.470986,False
30,139314,0.865459851256,28.3088225918,35.2024452226,0.450651,0.45901,False
31,143808,0.859425941049,27.8834785551,35.2024452226,0.472597,0.492169,False
32,148302,0.866012644951,29.9064473359,35.2024452226,0.440653,0.460972,False
33,152796,0.866413094982,27.4440293911,35.2024452226,0.441039,0.464765,False
34,157290,0.859883212915,24.049001249,35.2024452226,0.452717,0.484444,False
35,161784,0.865700510847,29.3528455056,35.2024452226,0.442668,0.468572,False
36,166278,0.862290721228,26.1344767288,35.2024452226,0.449581,0.460095,False
37,170772,0.864687524707,23.5954703836,35.2024452226,0.447339,0.4667,False
38,175266,0.862800773734,25.6244726448,35.2024452226,0.44463,0.468854,False
39,179760,0.866103009978,31.084853675,35.2024452226,0.443048,0.464933,False
40,184254,0.868069751889,25.6734974225,35.2024452226,0.442412,0.460924,False
41,188748,0.862448444951,34.576665325,35.2024452226,0.469587,0.468952,False
42,193242,0.862143238071,33.0422341921,35.2024452226,0.491557,0.477206,False
43,197736,0.863182430856,26.9441180499,35.2024452226,0.447835,0.459121,False
44,202230,0.867249984548,30.6801206703,35.2024452226,0.441334,0.460713,False
45,206724,0.867894685322,26.7452986578,35.2024452226,0.443208,0.460227,False
46,211218,0.868413088769,34.2601283599,35.2024452226,0.436891,0.453966,False
47,215712,0.865147085012,30.0835792199,35.2024452226,0.443721,0.484166,False
48,220206,0.866351800044,31.3312981241,35.2024452226,0.44165,0.47223,False
49,224700,0.867304044767,29.2034907439,35.2024452226,0.439953,0.466302,False
